,datetime,total,time,month,day,year,weekday,season,is_weekend,this_hour_last_year
5619,23.08.2005 03:00:00,106180,3,8,23,2005,1,0,0,112677.34304053277
5620,23.08.2005 04:00:00,106602,4,8,23,2005,1,0,0,113125.1659710574
5621,23.08.2005 05:00:00,121249,5,8,23,2005,1,0,0,128668.4419506645
5622,23.08.2005 06:00:00,164557,6,8,23,2005,1,0,0,174626.53549369893
5623,23.08.2005 07:00:00,213617,7,8,23,2005,1,0,0,226688.60414663298
5624,23.08.2005 08:00:00,225147,8,8,23,2005,1,0,0,238924.1453526731
5625,23.08.2005 09:00:00,221245,9,8,23,2005,1,0,0,234783.37503298806
5626,23.08.2005 10:00:00,215777,10,8,23,2005,1,0,0,228980.77838818083
5627,23.08.2005 11:00:00,208581,11,8,23,2005,1,0,0,221344.4423501353
5628,23.08.2005 12:00:00,200824,12,8,23,2005,1,0,0,213112.77772435444
5629,23.08.2005 13:00:00,197800,13,8,23,2005,1,0,0,209903.73378618743
5630,23.08.2005 14:00:00,194940,14,8,23,2005,1,0,0,206868.72529969353
5631,23.08.2005 15:00:00,190092,15,8,23,2005,1,0,0,201724.0675575528
5632,23.08.2005 16:00:00,191079,16,8,23,2005,1,0,0,202771.46384292675
5633,23.08.2005 17:00:00,192408,17,8,23,2005,1,0,0,204181.78771654578
5634,23.08.2005 18:00:00,194974,18,8,23,2005,1,0,0,206904.80582016232
5635,23.08.2005 19:00:00,208586,19,8,23,2005,1,0,0,221349.74830902778
5636,23.08.2005 20:00:00,224873,20,8,23,2005,1,0,0,238633.37880536565
5637,23.08.2005 21:00:00,237354,21,8,23,2005,1,0,0,251878.11339275396
5638,23.08.2005 22:00:00,235151,22,8,23,2005,1,0,0,249540.30790473084
5639,23.08.2005 23:00:00,198971,23,8,23,2005,1,0,0,211146.38935880436
5640,24.08.2005 00:00:00,158401,0,8,24,2005,2,0,0,168093.83890528756
5641,24.08.2005 01:00:00,124931,1,8,24,2005,2,0,0,132575.7500790808
5642,24.08.2005 02:00:00,113014,2,8,24,2005,2,0,0,119929.52765476333
5643,24.08.2005 03:00:00,108746,3,8,24,2005,2,0,0,115400.36114414934
5644,24.08.2005 04:00:00,106737,4,8,24,2005,2,0,0,113268.42686115413
5645,24.08.2005 05:00:00,122286,5,8,24,2005,2,0,0,129768.89782496318
5646,24.08.2005 06:00:00,167544,6,8,24,2005,2,0,0,177796.3153360616
5647,24.08.2005 07:00:00,219315,7,8,24,2005,2,0,0,232735.2749004939
5648,24.08.2005 08:00:00,227349,8,8,24,2005,2,0,0,241260.88964891774
5649,24.08.2005 09:00:00,222500,9,8,24,2005,2,0,0,236115.1707149985
5650,24.08.2005 10:00:00,215166,10,8,24,2005,2,0,0,228332.39021152075
5651,24.08.2005 11:00:00,208509,11,8,24,2005,2,0,0,221268.0365420837
5652,24.08.2005 12:00:00,201002,12,8,24,2005,2,0,0,213301.66986092643
5653,24.08.2005 13:00:00,197938,13,8,24,2005,2,0,0,210050.17825161965
5654,24.08.2005 14:00:00,194156,14,8,24,2005,2,0,0,206036.75094535394
5655,24.08.2005 15:00:00,190286,15,8,24,2005,2,0,0,201929.9387625807
5656,24.08.2005 16:00:00,192020,16,8,24,2005,2,0,0,203770.04530648995
5657,24.08.2005 17:00:00,193539,17,8,24,2005,2,0,0,205381.9956180229
5658,24.08.2005 18:00:00,197198,18,8,24,2005,2,0,0,209264.89633553382
5659,24.08.2005 19:00:00,208002,19,8,24,2005,2,0,0,220730.01231038704
5660,24.08.2005 20:00:00,227324,20,8,24,2005,2,0,0,241234.35985445537
5661,24.08.2005 21:00:00,238172,21,8,24,2005,2,0,0,252746.16826756235
5662,24.08.2005 22:00:00,234631,22,8,24,2005,2,0,0,248988.48817991378
5663,24.08.2005 23:00:00,203817,23,8,24,2005,2,0,0,216288.9247173881
5664,25.08.2005 00:00:00,157773,0,8,25,2005,3,0,0,167427.41046839306
5665,25.08.2005 01:00:00,128485,1,8,25,2005,3,0,0,136347.22565984982
5666,25.08.2005 02:00:00,112655,2,8,25,2005,3,0,0,119548.55980628385
5667,25.08.2005 03:00:00,107819,3,8,25,2005,3,0,0,114416.63636548506
5668,25.08.2005 04:00:00,109274,4,8,25,2005,3,0,0,115960.67040319437
5669,25.08.2005 05:00:00,121810,5,8,25,2005,3,0,0,129263.77053839985
5670,25.08.2005 06:00:00,167790,6,8,25,2005,3,0,0,178057.36851357124
5671,25.08.2005 07:00:00,215650,7,8,25,2005,3,0,0,228846.00703231205
5672,25.08.2005 08:00:00,227453,8,8,25,2005,3,0,0,241371.25359388115
5673,25.08.2005 09:00:00,222401,9,8,25,2005,3,0,0,236010.11272892758
5674,25.08.2005 10:00:00,217440,10,8,25,2005,3,0,0,230745.54031581696
5675,25.08.2005 11:00:00,210841,11,8,25,2005,3,0,0,223742.7357695326
5676,25.08.2005 12:00:00,204261,12,8,25,2005,3,0,0,216760.0938670396
5677,25.08.2005 13:00:00,197480,13,8,25,2005,3,0,0,209564.15241706924
5678,25.08.2005 14:00:00,195658,14,8,25,2005,3,0,0,207630.6609966525
5679,25.08.2005 15:00:00,191945,15,8,25,2005,3,0,0,203690.45592310288
5680,25.08.2005 16:00:00,192689,16,8,25,2005,3,0,0,204479.98260630268
5681,25.08.2005 17:00:00,195037,17,8,25,2005,3,0,0,206971.66090220748
5682,25.08.2005 18:00:00,198870,18,8,25,2005,3,0,0,211039.2089891764
5683,25.08.2005 19:00:00,207172,19,8,25,2005,3,0,0,219849.22313423673
5684,25.08.2005 20:00:00,228690,20,8,25,2005,3,0,0,242683.9478238787
5685,25.08.2005 21:00:00,234847,21,8,25,2005,3,0,0,249217.70560406856
5686,25.08.2005 22:00:00,236971,22,8,25,2005,3,0,0,251471.67694159062
5687,25.08.2005 23:00:00,204242,23,8,25,2005,3,0,0,216739.9312232482
5688,26.08.2005 00:00:00,160364,0,8,26,2005,4,0,0,170176.958366472
5689,26.08.2005 01:00:00,130886,1,8,26,2005,4,0,0,138895.1471200148
5690,26.08.2005 02:00:00,116545,2,8,26,2005,4,0,0,123676.59582462697
5691,26.08.2005 03:00:00,112697,3,8,26,2005,4,0,0,119593.12986098061
5692,26.08.2005 04:00:00,111633,4,8,26,2005,4,0,0,118464.0218086626
5693,26.08.2005 05:00:00,126032,5,8,26,2005,4,0,0,133744.1222272031
5694,26.08.2005 06:00:00,166607,6,8,26,2005,4,0,0,176801.97863961238
5695,26.08.2005 07:00:00,218092,7,8,26,2005,4,0,0,231437.4373553953
5696,26.08.2005 08:00:00,227646,8,8,26,2005,4,0,0,241576.06360713055
5697,26.08.2005 09:00:00,224392,9,8,26,2005,4,0,0,238122.94555990986
5698,26.08.2005 10:00:00,218742,10,8,26,2005,4,0,0,232127.21201141665
5699,26.08.2005 11:00:00,210867,11,8,26,2005,4,0,0,223770.32675577345
5700,26.08.2005 12:00:00,206907,12,8,26,2005,4,0,0,219568.00731293572
5701,26.08.2005 13:00:00,200709,13,8,26,2005,4,0,0,212990.7406698276
5702,26.08.2005 14:00:00,197073,14,8,26,2005,4,0,0,209132.24736322204
5703,26.08.2005 15:00:00,194377,15,8,26,2005,4,0,0,206271.2743284012
5704,26.08.2005 16:00:00,193772,16,8,26,2005,4,0,0,205629.2533024121
5705,26.08.2005 17:00:00,195422,17,8,26,2005,4,0,0,207380.2197369278
5706,26.08.2005 18:00:00,197359,18,8,26,2005,4,0,0,209435.74821187143
5707,26.08.2005 19:00:00,200193,19,8,26,2005,4,0,0,212443.16571212446
5708,26.08.2005 20:00:00,217474,20,8,26,2005,4,0,0,230781.6208362858
5709,26.08.2005 21:00:00,221708,21,8,26,2005,4,0,0,235274.70682643095
5710,26.08.2005 22:00:00,216565,22,8,26,2005,4,0,0,229816.99750963438
5711,26.08.2005 23:00:00,188401,23,8,26,2005,4,0,0,199929.5922601188
5712,27.08.2005 00:00:00,155472,0,8,27,2005,5,0,1,164985.60818607753
5713,27.08.2005 01:00:00,134271,1,8,27,2005,5,0,1,142487.28129021826
5714,27.08.2005 02:00:00,118011,2,8,27,2005,5,0,1,125232.30297189973
5715,27.08.2005 03:00:00,112468,3,8,27,2005,5,0,1,119350.1169437054
5716,27.08.2005 04:00:00,112122,4,8,27,2005,5,0,1,118982.94458834635
5717,27.08.2005 05:00:00,118626,5,8,27,2005,5,0,1,125884.93591567376
5718,27.08.2005 06:00:00,136356,6,8,27,2005,5,0,1,144699.86614837905
5719,27.08.2005 07:00:00,160715,7,8,27,2005,5,0,1,170549.43668072353
5720,27.08.2005 08:00:00,195842,8,8,27,2005,5,0,1,207825.92028389545
5721,27.08.2005 09:00:00,219456,9,8,27,2005,5,0,1,232884.90294126162
5722,27.08.2005 10:00:00,229262,10,8,27,2005,5,0,1,243290.94952117748
5723,27.08.2005 11:00:00,226502,11,8,27,2005,5,0,1,240362.060212533
5724,27.08.2005 12:00:00,217395,12,8,27,2005,5,0,1,230697.78668578473
5725,27.08.2005 13:00:00,210486,13,8,27,2005,5,0,1,223366.01268816707
5726,27.08.2005 14:00:00,203423,14,8,27,2005,5,0,1,215870.81515666132
5727,27.08.2005 15:00:00,195457,15,8,27,2005,5,0,1,207417.3614491751
5728,27.08.2005 16:00:00,170333,16,8,27,2005,5,0,1,180755.97920628244
5729,27.08.2005 17:00:00,193215,17,8,27,2005,5,0,1,205038.1694817907
5730,27.08.2005 18:00:00,189609,18,8,27,2005,5,0,1,201211.51192854
5731,27.08.2005 19:00:00,195205,19,8,27,2005,5,0,1,207149.94112099454
5732,27.08.2005 20:00:00,202864,20,8,27,2005,5,0,1,215277.60895248296
5733,27.08.2005 21:00:00,210852,21,8,27,2005,5,0,1,223754.40887909604
5734,27.08.2005 22:00:00,206698,22,8,27,2005,5,0,1,219346.2182312304
5735,27.08.2005 23:00:00,181069,23,8,27,2005,5,0,1,192148.93414019805
5736,28.08.2005 00:00:00,154270,0,8,28,2005,6,0,1,163710.0556683273
5737,28.08.2005 01:00:00,125922,1,8,28,2005,6,0,1,133627.39113156873
5738,28.08.2005 02:00:00,114116,2,8,28,2005,6,0,1,121098.96099466413
5739,28.08.2005 03:00:00,109053,3,8,28,2005,6,0,1,115726.14702014711
5740,28.08.2005 04:00:00,108191,4,8,28,2005,6,0,1,114811.39970708496
5741,28.08.2005 05:00:00,110878,5,8,28,2005,6,0,1,117662.82201589935
5742,28.08.2005 06:00:00,122726,6,8,28,2005,6,0,1,130235.8222075007
5743,28.08.2005 07:00:00,140060,7,8,28,2005,6,0,1,148630.52049592222
5744,28.08.2005 08:00:00,171167,8,8,28,2005,6,0,1,181641.01314954675
5745,28.08.2005 09:00:00,203197,9,8,28,2005,6,0,1,215630.9858147216
5746,28.08.2005 10:00:00,219527,10,8,28,2005,6,0,1,232960.24755753472
5747,28.08.2005 11:00:00,221964,11,8,28,2005,6,0,1,235546.3719217255
5748,28.08.2005 12:00:00,217836,12,8,28,2005,6,0,1,231165.77226010076
5749,28.08.2005 13:00:00,207629,13,8,28,2005,6,0,1,220334.18777700866
5750,28.08.2005 14:00:00,204264,14,8,28,2005,6,0,1,216763.27744237508
5751,28.08.2005 15:00:00,200038,15,8,28,2005,6,0,1,212278.68098645785
5752,28.08.2005 16:00:00,201470,16,8,28,2005,6,0,1,213798.3076132618
5753,28.08.2005 17:00:00,203404,17,8,28,2005,6,0,1,215850.6525128699
5754,28.08.2005 18:00:00,209592,18,8,28,2005,6,0,1,222417.3072381931
5755,28.08.2005 19:00:00,218493,19,8,28,2005,6,0,1,231862.97525857153
5756,28.08.2005 20:00:00,233547,20,8,28,2005,6,0,1,247838.15629202587
5757,28.08.2005 21:00:00,256630,21,8,28,2005,6,0,1,272333.64611501154
5758,28.08.2005 22:00:00,243559,22,8,28,2005,6,0,1,258462.80837831154
5759,28.08.2005 23:00:00,205265,23,8,28,2005,6,0,1,217825.53041264796
5760,29.08.2005 00:00:00,127426,0,8,29,2005,0,0,0,135223.42356642426
5761,29.08.2005 01:00:00,127805,1,8,29,2005,0,0,0,135625.61525047364
5762,29.08.2005 02:00:00,110758,2,8,29,2005,0,0,0,117535.47900248002
5763,29.08.2005 03:00:00,107467,3,8,29,2005,0,0,0,114043.09685945504
5764,29.08.2005 04:00:00,106380,4,8,29,2005,0,0,0,112889.58139623165
5765,29.08.2005 05:00:00,119931,5,8,29,2005,0,0,0,127269.79118660893
5766,29.08.2005 06:00:00,164900,6,8,29,2005,0,0,0,174990.5242737225
5767,29.08.2005 07:00:00,225118,7,8,29,2005,0,0,0,238893.3707910968
5768,29.08.2005 08:00:00,234999,8,8,29,2005,0,0,0,249379.0067543997
5769,29.08.2005 09:00:00,232528,9,8,29,2005,0,0,0,246756.8018697401
5770,29.08.2005 10:00:00,227256,10,8,29,2005,0,0,0,241162.19881351775
5771,29.08.2005 11:00:00,219516,11,8,29,2005,0,0,0,232948.5744479713
5772,29.08.2005 12:00:00,210226,12,8,29,2005,0,0,0,223090.10282575854
5773,29.08.2005 13:00:00,206027,13,8,29,2005,0,0,0,218634.15854786066
5774,29.08.2005 14:00:00,201101,14,8,29,2005,0,0,0,213406.72784699738
5775,29.08.2005 15:00:00,197372,15,8,29,2005,0,0,0,209449.54370499184
5776,29.08.2005 16:00:00,196212,16,8,29,2005,0,0,0,208218.56124193838
5777,29.08.2005 17:00:00,198758,17,8,29,2005,0,0,0,210920.35550998503
5778,29.08.2005 18:00:00,204327,18,8,29,2005,0,0,0,216830.13252442022
5779,29.08.2005 19:00:00,219680,19,8,29,2005,0,0,0,233122.60989964436
5780,29.08.2005 20:00:00,236182,20,8,29,2005,0,0,0,250634.39662835855
5781,29.08.2005 21:00:00,245563,21,8,29,2005,0,0,0,260589.4367024143
5782,29.08.2005 22:00:00,243050,22,8,29,2005,0,0,0,257922.66176305793
5783,29.08.2005 23:00:00,210211,23,8,29,2005,0,0,0,223074.18494908113
5784,30.08.2005 00:00:00,161936,0,8,30,2005,1,0,0,171845.15184226516
5785,30.08.2005 01:00:00,126354,1,8,30,2005,1,0,0,134085.8259798783
5786,30.08.2005 02:00:00,113483,2,8,30,2005,1,0,0,120427.2265988772
5787,30.08.2005 03:00:00,108573,3,8,30,2005,1,0,0,115216.7749664698
5788,30.08.2005 04:00:00,108868,4,8,30,2005,1,0,0,115529.82654112566
5789,30.08.2005 05:00:00,123267,5,8,30,2005,1,0,0,130809.92695966616
5790,30.08.2005 06:00:00,168871,6,8,30,2005,1,0,0,179204.51682612364
5791,30.08.2005 07:00:00,225075,7,8,30,2005,1,0,0,238847.73954462152
5792,30.08.2005 08:00:00,237356,8,8,30,2005,1,0,0,251880.23577631096
5793,30.08.2005 09:00:00,231509,9,8,30,2005,1,0,0,245675.44744745432
5794,30.08.2005 10:00:00,226348,10,8,30,2005,1,0,0,240198.63667864486
5795,30.08.2005 11:00:00,217970,11,8,30,2005,1,0,0,231307.971958419
5796,30.08.2005 12:00:00,211024,12,8,30,2005,1,0,0,223936.93386499706
5797,30.08.2005 13:00:00,205398,13,8,30,2005,1,0,0,217966.6689191877
5798,30.08.2005 14:00:00,199168,14,8,30,2005,1,0,0,211355.44413916775
5799,30.08.2005 15:00:00,195441,15,8,30,2005,1,0,0,207400.3823807192
5800,30.08.2005 16:00:00,195261,16,8,30,2005,1,0,0,207209.36786059022
5801,30.08.2005 17:00:00,197987,17,8,30,2005,1,0,0,210102.1766487659
5802,30.08.2005 18:00:00,203523,18,8,30,2005,1,0,0,215976.93433451073
5803,30.08.2005 19:00:00,218736,19,8,30,2005,1,0,0,232120.84486074568
5804,30.08.2005 20:00:00,238340,20,8,30,2005,1,0,0,252924.4484863494
5805,30.08.2005 21:00:00,248732,21,8,30,2005,1,0,0,263952.35344846296
5806,30.08.2005 22:00:00,242572,22,8,30,2005,1,0,0,257415.41209293762
5807,30.08.2005 23:00:00,215828,23,8,30,2005,1,0,0,229034.89916888403
5808,31.08.2005 00:00:00,165157,0,8,31,2005,2,0,0,175263.25056079554
5809,31.08.2005 01:00:00,126776,1,8,31,2005,2,0,0,134533.64891040293
5810,31.08.2005 02:00:00,113889,2,8,31,2005,2,0,0,120858.0704609459
5811,31.08.2005 03:00:00,107695,3,8,31,2005,2,0,0,114285.04858495174
5812,31.08.2005 04:00:00,106765,4,8,31,2005,2,0,0,113298.14023095198
5813,31.08.2005 05:00:00,122348,5,8,31,2005,2,0,0,129834.69171522983
5814,31.08.2005 06:00:00,169374,6,8,31,2005,2,0,0,179738.29629070632
5815,31.08.2005 07:00:00,221673,7,8,31,2005,2,0,0,235237.56511418367
5816,31.08.2005 08:00:00,234717,8,8,31,2005,2,0,0,249079.7506728643
5817,31.08.2005 09:00:00,236709,9,8,31,2005,2,0,0,251193.6446956251
5818,31.08.2005 10:00:00,227309,10,8,31,2005,2,0,0,241218.44197777795
5819,31.08.2005 11:00:00,216469,11,8,31,2005,2,0,0,229715.12309889894
5820,31.08.2005 12:00:00,212696,12,8,31,2005,2,0,0,225711.24651863964
5821,31.08.2005 13:00:00,208470,13,8,31,2005,2,0,0,221226.65006272242
5822,31.08.2005 14:00:00,204785,14,8,31,2005,2,0,0,217316.15835897066
5823,31.08.2005 15:00:00,200220,15,8,31,2005,2,0,0,212471.81789014384
5824,31.08.2005 16:00:00,201287,16,8,31,2005,2,0,0,213604.10951779733
5825,31.08.2005 17:00:00,204005,17,8,31,2005,2,0,0,216488.42877174504
5826,31.08.2005 18:00:00,212511,18,8,31,2005,2,0,0,225514.92603961818
5827,31.08.2005 19:00:00,230922,19,8,31,2005,2,0,0,245052.52787347813
5828,31.08.2005 20:00:00,261858,20,8,31,2005,2,0,0,277881.5567329801
5829,31.08.2005 21:00:00,266307,21,8,31,2005,2,0,0,282602.7989555016
5830,31.08.2005 22:00:00,259717,22,8,31,2005,2,0,0,275609.54513522366
5831,31.08.2005 23:00:00,224419,23,8,31,2005,2,0,0,238151.5977379292
5832,01.09.2005 00:00:00,170643,0,9,1,2005,3,1,0,181084.9486576157
5833,01.09.2005 01:00:00,127448,1,9,1,2005,3,1,0,135246.76978555115
5834,01.09.2005 02:00:00,113946,2,9,1,2005,3,1,0,120918.55839232009
5835,01.09.2005 03:00:00,109357,3,9,1,2005,3,1,0,116048.7493208094
5836,01.09.2005 04:00:00,109182,4,9,1,2005,3,1,0,115863.04075957289
5837,01.09.2005 05:00:00,127887,5,9,1,2005,3,1,0,135712.63297631018
5838,01.09.2005 06:00:00,195447,6,9,1,2005,3,1,0,207406.74953139017
5839,01.09.2005 07:00:00,252738,7,9,1,2005,3,1,0,268203.48771311145
5840,01.09.2005 08:00:00,229820,8,9,1,2005,3,1,0,243883.09453357733
5841,01.09.2005 09:00:00,222038,9,9,1,2005,3,1,0,235624.9001133341
5842,01.09.2005 10:00:00,210050,10,9,1,2005,3,1,0,222903.33307274352
5843,01.09.2005 11:00:00,212485,11,9,1,2005,3,1,0,225487.33505337735
5844,01.09.2005 12:00:00,203627,12,9,1,2005,3,1,0,216087.29827947417
5845,01.09.2005 13:00:00,204977,13,9,1,2005,3,1,0,217519.90718044157
5846,01.09.2005 14:00:00,203340,14,9,1,2005,3,1,0,215782.73623904627
5847,01.09.2005 15:00:00,199944,15,9,1,2005,3,1,0,212178.92895927938
5848,01.09.2005 16:00:00,196872,16,9,1,2005,3,1,0,208918.94781574464
5849,01.09.2005 17:00:00,199876,17,9,1,2005,3,1,0,212106.76791834176
5850,01.09.2005 18:00:00,205035,18,9,1,2005,3,1,0,217581.45630359426
5851,01.09.2005 19:00:00,221919,19,9,1,2005,3,1,0,235498.61829169327
5852,01.09.2005 20:00:00,241951,20,9,1,2005,3,1,0,256756.4119984926
5853,01.09.2005 21:00:00,247855,21,9,1,2005,3,1,0,263021.6882587234
5854,01.09.2005 22:00:00,246214,22,9,1,2005,3,1,0,261280.2725502141
5855,01.09.2005 23:00:00,211697,23,9,1,2005,3,1,0,224651.11593192376
5856,02.09.2005 00:00:00,161162,0,9,2,2005,4,1,0,171023.7894057105
5857,02.09.2005 01:00:00,125422,1,9,2,2005,4,1,0,133096.79524232153
5858,02.09.2005 02:00:00,112293,2,9,2,2005,4,1,0,119164.40838246889
5859,02.09.2005 03:00:00,108280,3,9,2,2005,4,1,0,114905.84577537097
5860,02.09.2005 04:00:00,109232,4,9,2,2005,4,1,0,115916.10034849761
5861,02.09.2005 05:00:00,124774,5,9,2,2005,4,1,0,132409.14296985717
5862,02.09.2005 06:00:00,180793,6,9,2,2005,4,1,0,191856.0452093336
5863,02.09.2005 07:00:00,243901,7,9,2,2005,4,1,0,258825.73596655665
5864,02.09.2005 08:00:00,238312,8,9,2,2005,4,1,0,252894.73511655157
5865,02.09.2005 09:00:00,230770,9,9,2,2005,4,1,0,244891.226723147
5866,02.09.2005 10:00:00,223576,10,9,2,2005,4,1,0,237257.01306865845
5867,02.09.2005 11:00:00,215173,11,9,2,2005,4,1,0,228339.81855397022
5868,02.09.2005 12:00:00,210107,12,9,2,2005,4,1,0,222963.82100411772
5869,02.09.2005 13:00:00,208874,13,9,2,2005,4,1,0,221655.37154123414
5870,02.09.2005 14:00:00,204281,14,9,2,2005,4,1,0,216781.3177026095
5871,02.09.2005 15:00:00,197979,15,9,2,2005,4,1,0,210093.68711453793
5872,02.09.2005 16:00:00,197492,16,9,2,2005,4,1,0,209576.88671841117
5873,02.09.2005 17:00:00,199641,17,9,2,2005,4,1,0,211857.38785039558
5874,02.09.2005 18:00:00,202264,18,9,2,2005,4,1,0,214640.89388538632
5875,02.09.2005 19:00:00,210930,19,9,2,2005,4,1,0,223837.18183781859
5876,02.09.2005 20:00:00,223224,20,9,2,2005,4,1,0,236883.47356262844
5877,02.09.2005 21:00:00,233177,21,9,2,2005,4,1,0,247445.51533398294
5878,02.09.2005 22:00:00,224561,22,9,2,2005,4,1,0,238302.28697047543
5879,02.09.2005 23:00:00,188473,23,9,2,2005,4,1,0,200005.9980681704
5880,03.09.2005 00:00:00,171961,0,9,3,2005,5,1,1,182483.59942167127
5881,03.09.2005 01:00:00,130629,1,9,3,2005,5,1,1,138622.42083294175
5882,03.09.2005 02:00:00,118117,2,9,3,2005,5,1,1,125344.78930042013
5883,03.09.2005 03:00:00,112789,3,9,3,2005,5,1,1,119690.7595046021
5884,03.09.2005 04:00:00,112572,4,9,3,2005,5,1,1,119460.48088866881
5885,03.09.2005 05:00:00,118166,5,9,3,2005,5,1,1,125396.78769756635
5886,03.09.2005 06:00:00,136389,6,9,3,2005,5,1,1,144734.88547706936
5887,03.09.2005 07:00:00,164175,7,9,3,2005,5,1,1,174221.16023431407
5888,03.09.2005 08:00:00,197448,8,9,3,2005,5,1,1,209530.19428015742
5889,03.09.2005 09:00:00,226219,9,9,3,2005,5,1,1,240061.74293921908
5890,03.09.2005 10:00:00,234838,10,9,3,2005,5,1,1,249208.1548780621
5891,03.09.2005 11:00:00,235991,11,9,3,2005,5,1,1,250431.70899866612
5892,03.09.2005 12:00:00,225622,12,9,3,2005,5,1,1,239428.21144745796
5893,03.09.2005 13:00:00,220648,13,9,3,2005,5,1,1,234149.84354122693
5894,03.09.2005 14:00:00,211078,14,9,3,2005,5,1,1,223994.23822103575
5895,03.09.2005 15:00:00,206231,15,9,3,2005,5,1,1,218850.6416706735
5896,03.09.2005 16:00:00,201281,16,9,3,2005,5,1,1,213597.74236712637
5897,03.09.2005 17:00:00,200096,17,9,3,2005,5,1,1,212340.23010961054
5898,03.09.2005 18:00:00,203656,18,9,3,2005,5,1,1,216118.0728410505
5899,03.09.2005 19:00:00,202229,19,9,3,2005,5,1,1,214603.75217313902
5900,03.09.2005 20:00:00,211772,20,9,3,2005,5,1,1,224730.70531531086
5901,03.09.2005 21:00:00,221092,21,9,3,2005,5,1,1,234621.01269087842
5902,03.09.2005 22:00:00,205173,22,9,3,2005,5,1,1,217727.90076902646
5903,03.09.2005 23:00:00,190837,23,9,3,2005,5,1,1,202514.65543253112
5904,04.09.2005 00:00:00,165628,0,9,4,2005,6,1,1,175763.0718884664
5905,04.09.2005 01:00:00,131041,1,9,4,2005,6,1,1,139059.63184568143
5906,04.09.2005 02:00:00,114891,2,9,4,2005,6,1,1,121921.38462299727
5907,04.09.2005 03:00:00,110190,3,9,4,2005,6,1,1,116932.72207229522
5908,04.09.2005 04:00:00,109659,4,9,4,2005,6,1,1,116369.2292379147
5909,04.09.2005 05:00:00,112754,5,9,4,2005,6,1,1,119653.6177923548
5910,04.09.2005 06:00:00,127597,6,9,4,2005,6,1,1,135404.8873605468
5911,04.09.2005 07:00:00,149388,7,9,4,2005,6,1,1,158529.31740571774
5912,04.09.2005 08:00:00,181200,8,9,4,2005,6,1,1,192287.9502631808
5913,04.09.2005 09:00:00,216659,9,9,4,2005,6,1,1,229916.74953681286
5914,04.09.2005 10:00:00,234641,10,9,4,2005,6,1,1,248999.1000976987
5915,04.09.2005 11:00:00,238567,11,9,4,2005,6,1,1,253165.33902006762
5916,04.09.2005 12:00:00,234658,12,9,4,2005,6,1,1,249017.14035793312
5917,04.09.2005 13:00:00,223079,13,9,4,2005,6,1,1,236729.60075474676
5918,04.09.2005 14:00:00,214784,14,9,4,2005,6,1,1,227927.0149521359
5919,04.09.2005 15:00:00,207967,15,9,4,2005,6,1,1,220692.87059813977
5920,04.09.2005 16:00:00,204863,16,9,4,2005,6,1,1,217398.9313176932
5921,04.09.2005 17:00:00,208088,17,9,4,2005,6,1,1,220821.27480333758
5922,04.09.2005 18:00:00,218378,18,9,4,2005,6,1,1,231740.93820404468
5923,04.09.2005 19:00:00,226758,19,9,4,2005,6,1,1,240633.72530782755
5924,04.09.2005 20:00:00,246532,20,9,4,2005,6,1,1,261617.73153577533
5925,04.09.2005 21:00:00,270466,21,9,4,2005,6,1,1,287016.29556225974
5926,04.09.2005 22:00:00,251752,22,9,4,2005,6,1,1,267157.15261951595
5927,04.09.2005 23:00:00,215397,23,9,4,2005,6,1,1,228577.52551235296
5928,05.09.2005 00:00:00,147163,0,9,5,2005,0,1,0,156168.16569856775
5929,05.09.2005 01:00:00,124223,1,9,5,2005,0,1,0,131824.42629990677
5930,05.09.2005 02:00:00,111657,2,9,5,2005,0,1,0,118489.49041134646
5931,05.09.2005 03:00:00,107589,3,9,5,2005,0,1,0,114172.56225643135
5932,05.09.2005 04:00:00,108379,4,9,5,2005,0,1,0,115010.9037614419
5933,05.09.2005 05:00:00,126659,5,9,5,2005,0,1,0,134409.48947231908
5934,05.09.2005 06:00:00,189084,6,9,5,2005,0,1,0,200654.38624483047
5935,05.09.2005 07:00:00,249362,7,9,5,2005,0,1,0,264620.9042689144
5936,05.09.2005 08:00:00,239796,8,9,5,2005,0,1,0,254469.54371583724
5937,05.09.2005 09:00:00,232166,9,9,5,2005,0,1,0,246372.65044592513
5938,05.09.2005 10:00:00,222628,10,9,5,2005,0,1,0,236251.0032626458
5939,05.09.2005 11:00:00,219636,11,9,5,2005,0,1,0,233075.9174613906
5940,05.09.2005 12:00:00,209542,12,9,5,2005,0,1,0,222364.2476492684
5941,05.09.2005 13:00:00,211985,13,9,5,2005,0,1,0,224956.73916413015
5942,05.09.2005 14:00:00,206186,14,9,5,2005,0,1,0,218802.88804064126
5943,05.09.2005 15:00:00,201143,15,9,5,2005,0,1,0,213451.29790169414
5944,05.09.2005 16:00:00,200530,16,9,5,2005,0,1,0,212800.7873414771
5945,05.09.2005 17:00:00,201815,17,9,5,2005,0,1,0,214164.41877684236
5946,05.09.2005 18:00:00,216114,18,9,5,2005,0,1,0,229338.40001753342
5947,05.09.2005 19:00:00,230221,19,9,5,2005,0,1,0,244308.63243675357
5948,05.09.2005 20:00:00,244770,20,9,5,2005,0,1,0,259747.91162206823
5949,05.09.2005 21:00:00,259780,21,9,5,2005,0,1,0,275676.4002172688
5950,05.09.2005 22:00:00,251060,22,9,5,2005,0,1,0,266422.80790879787
